Y Field,Rel. Ill,Effective F/#
0.00000000,0.99257726,5.3208085
0.050000000,0.99997044,5.3011026
0.10000000,0.99997704,5.3010851
0.15000000,0.99998261,5.3010704
0.20000000,0.99998716,5.3010583
0.25000000,0.99999067,5.3010490
0.30000000,0.99999432,5.3010393
0.35000000,0.99999724,5.3010316
0.40000000,0.99999914,5.3010266
0.45000000,1.0000000,5.3010243
0.50000000,0.99999983,5.3010247
0.55000000,0.99999864,5.3010279
0.60000000,0.99999641,5.3010338
0.65000000,0.99999315,5.3010424
0.70000000,0.99998887,5.3010538
0.75000000,0.99998355,5.3010679
0.80000000,0.99997720,5.3010847
0.85000000,0.99996982,5.3011043
0.90000000,0.99996142,5.3011265
0.95000000,0.99995198,5.3011515
1.0000000,0.99994152,5.3011793
